_da_hènd_raadfaarer_scho_chöne_	<placeholder>	_das_haben_radfahrer_schon_gekonnt_
_jò_i_jeder_inschpekzioon_hange_plibe_sind_he_	<placeholder>	_ja_in_jeder_inspektion_hängen_geblieben_sind_he_
_sus_hèts_zòòbed_kai_uussgang_ggee_	<placeholder>	_sonst_hat_es_zu_abend_keinen_ausgang_gegeben_
_oder_am_suntig_nòmitaag_überhaupt_nööd_he_	<placeholder>	_oder_am_sonntag_nachmittag_überhaupt_nicht_he_
_und_den_hèm_meer_di_grooss_inschpeggzioon_gchaa_uf_em_dòrfplaz_en_huffe_lüt_	<placeholder>	_und_dann_haben_wir_die_grosse_inspektion_gehabt_auf_dem_dorfplatz_einen_haufen_leute_
_am_sontig_nòmitaag_rundumen_als_zueschauer_	<placeholder>	_am_sonntag_nachmittag_rundumhin_als_zuschauer_
_zmòl_rüeftmi_de_komandant_füre_	<placeholder>	_zemal_ruft_mich_der_kommandant_fürhin_
_den_hèt_er_mich_dòò_vòòrgschtelt_	<placeholder>	_dann_hat_er_mich_da_vorgestellt_
_der_öffentlichkait_	<placeholder>	_der_öffentlichkeit_
_dò_gseend_si_eze_	<placeholder>	_da_sehen_sie_jetzt_
_e_biischpil_vome_ganz_truurige_soldaat_schwiizer_soldaat_he_	<placeholder>	_ein_beispiel_von_einem_ganz_traurigen_soldat_schweizer_soldat_he_
_aine_wo_d_waffepflèèg_vernòòchlèèssiget_he_	<placeholder>	_einer_wo_die_waffenpflege_vernachlässigt_he_
_und_da_isch_schlimscht_wo_aine_cha_mache_he_	<placeholder>	_und_das_ist_das_schlimmste_wo_einer_kann_machen_he_
_sine_efèkte_nöd_cha_sòrg_haa_und_vòr_alem_de_waffe_	<placeholder>	_seinen_effekten_nicht_kann_sorge_haben_und_vor_allem_den_waffen_
_nöd_cha_pflège_he_	<placeholder>	_nicht_kann_pflegen_he_
_und_hèt_gad_	<placeholder>	_und_hat_gerade_
_de_wachkomandant_choo_loo_	<placeholder>	_den_wachkommandanten_kommen_lassen_
_die_hendmi_wèggfüert_	<placeholder>	_die_haben_mich_weggeführt_
_ich_het_natüürli_chöne_	<placeholder>	_ich_hätte_natürlich_können_
_am_liebschten_in_bòden_ie_schlüüffe_he_i_hami_	<placeholder>	_am_liebsten_in_den_boden_inhin_schlieffen_he_ich_habe_mich_
_grènzeloos_gschèmt_he_	<placeholder>	_grenzenlos_geschämt_he_
_dèè_mich_dòò_so_prèsentiert_vòreme_huuffe_lüüt_he_	<placeholder>	_der_mich_da_so_präsentiert_vor_einem_haufen_leute_he_
_den_tirèggt_is_wachlokaal_choo_	<placeholder>	_dann_direkt_ins_wachlokal_gekommen_
_dòòrff_vòrne_in_en_aalte_suuschtal_ine_	<placeholder>	_dorf_vorne_in_einen_alten_saustall_inhin_
_und_	<placeholder>	_und_
_den_chunt_de_kòrporaal_de_zugfüerer_bimmer_vòrbii_sègi_du_	<placeholder>	_dann_kommt_der_korporal_der_zugführer_bei_mir_vorbei_sage_ich_du_
_mi_miis_min_karabiiner_isch_dòch_suber_ggsii_	<placeholder>	_mei_mein_mein_karabiner_ist_doch_sauber_gewesen_
_èèr_hät_mir_en_brief_gschriben_is_wältschland_	<placeholder>	_er_hat_mir_einen_brief_geschrieben_in_das_welschland_
_und_hät_gschriben_er_heigi_	<placeholder>	_und_hat_geschrieben_er_habe_
_ich_chas_fasch_nöd_verzele_	<placeholder>	_ich_kann_es_fast_nicht_verzählen_
_èèr_heigi_	<placeholder>	_er_habe_
_èèr_heigi_dem_zuug_naaglueget_und_heig_gwüsst_das_isch_er_gsèèch_en_nie_mee_	<placeholder>	_er_habe_dem_zug_nachgelugt_und_habe_gewusst_das_ist_er_sehe_ihn_nie_mehr_
_isch_furchpaar_wüssed_sii_	<placeholder>	_ist_furchtbar_wissen_sie_
_es_isch_ffurchpaar_si_tänked_	<placeholder>	_es_ist_furchtbar_sie_denken_
_d_eltere_schiked_	<placeholder>	_die_eltern_schicken_
_si_händ_in_ja_na_gschikt_	<placeholder>	_sie_haben_ihn_ja_noch_geschickt_
_si_hetedems_ja_chöne_verbüüten_oder_	<placeholder>	_sie_hätten_ihm_es_ja_können_verbieten_oder_
_näi_si_händen_gschikt_us_luutter_schtolz_	<placeholder>	_nein_sie_haben_ihn_geschickt_aus_lauter_stolz_
_wel_die_bèèrn_das_	<placeholder>	_weil_die_bern_das_
_in_abgleent_hät_	<placeholder>	_ihn_abgelehnt_hat_
_das_isch_äifach_schlim_gsii_	<placeholder>	_das_ist_einfach_schlimm_gewesen_
_ich_chas_ich_chas_nöd_begriiffe_	<placeholder>	_ich_kann_es_ich_kann_es_nicht_begreifen_
_as_das_gmacht_händ_und_ich_	<placeholder>	_dass_sie_das_gemacht_haben_und_ich_
_bi_hüt_en_ganz_e_	<placeholder>	_bin_heute_eine_ganz_ein_
_e_groossi_armeegegneri_also_woorde_dur_daas_natüürli_	<placeholder>	_ein_grosse_armeegegnerin_also_geworden_durch_das_natürlich_
_wel_ich_gsee_es_git_ja_nu_chrieg_wäns_armee_git_also_bitte_	<placeholder>	_weil_ich_sehe_es_gibt_ja_nur_krieg_wenn_es_armeen_gibt_also_bitte_
_also_iich_hetten_nöd_gschikt_wäns_miin_soon_gsii_wèèr_	<placeholder>	_also_ich_hätte_ihn_nicht_geschickt_wenn_es_mein_sohn_gewesen_wäre_
_ich_hetten_nöd_gschikt_	<placeholder>	_ich_hätte_ihn_nicht_geschickt_
_aber_das_chan_ich_jez_guet_sägen_ich_bi_nöd_i_dère_sitwazioon_	<placeholder>	_aber_das_kann_ich_jetzt_gut_sagen_ich_bin_nicht_in_der_situation_
_also_min_vatter_isch_dän_	<placeholder>	_also_mein_vater_ist_dann_
_churz_druf_abe_isch_er_gschtoorbe_	<placeholder>	_kurz_darauf_abhin_ist_er_gestorben_
_und_de_aarzt_hät_er_hät_dän_lungenenzündig_überchoo_und_de_aarzt_hät_dän_häts_na_soo_en_	<placeholder>	_und_der_arzt_hat_er_hat_dann_lungenentzündung_übergekommen_und_der_arzt_hat_dann_hat_es_noch_so_ein_
_de_dritti_taag_isch_krittisch_gsii_und_de_	<placeholder>	_der_dritte_tag_ist_kritisch_gewesen_und_der_
_sibeti_oder_nünti_taag_es_hät_na_käi_	<placeholder>	_siebte_oder_neunte_tag_es_hat_noch_kein_
_we_säit_me_peniziliin_gèè_das_isch_doo_gläub_grad_im_	<placeholder>	_wie_sagt_man_penizillin_gegeben_das_ist_da_glaub_gerade_im_
_choo_gsii_	<placeholder>	_kommen_gewesen_
_es_hät_es_zipazool_gèè_	<placeholder>	_es_hat_ein_zipazol_gegeben_
_und_das_hät_	<placeholder>	_und_das_hat_
_händs_em_vatter_gèè_und_	<placeholder>	_haben_sie_dem_vater_gegeben_und_
_dän_hät_de_arzt_ich_mag_mi_na_erinnere_win_èèr_gsäit_hät_zu_miir_im_uusgang_	<placeholder>	_dann_hat_der_arzt_ich_mag_mich_noch_erinnern_wie_er_gesagt_hat_zu_mir_im_ausgang_
_wäisch_	<placeholder>	_weisst_
_de_vatter_wot_nüme_läbe_	<placeholder>	_der_vater_will_nicht_mehr_leben_
_ich_bi_dän_häi_us_em_wältsche_choo_	<placeholder>	_ich_bin_dann_heim_aus_dem_welschen_gekommen_
_i_dère_ziit_	<placeholder>	_in_der_zeit_
_er_isch_im_mäi_gschtoorben_und_ich_bi_	<placeholder>	_er_ist_im_mai_gestorben_und_ich_bin_
_chuurz_vorhèèr_bin_ich_häi_choo_us_em_wälschland_	<placeholder>	_kurz_vorher_bin_ich_heim_gekommen_aus_dem_welschland_
_und_miin_vatter_isch_also_dän_gschtoorben_im_mäi_	<placeholder>	_und_mein_vater_ist_also_dann_gestorben_im_mai_
_und_de_	<placeholder>	_und_der_
_und_de_aarzt_hät_gsäit_er_weli_nüme_läbe_	<placeholder>	_und_der_arzt_hat_gesagt_er_wolle_nicht_mehr_leben_
_gseend_si_s_isch_scho_soo_lang_hèèr_	<placeholder>	_sehen_sie_es_ist_schon_so_lange_her_
_und_min_vatter_isch_miir_äifach_seer_seer_wèrtvol_gsii_isch_	<placeholder>	_und_mein_vater_ist_mir_einfach_sehr_sehr_wertvoll_gewesen_ist_
_isch_mir_würklich_wèrtvol_gsii_	<placeholder>	_ist_mir_wirklich_wertvoll_gewesen_
_und_ich_hanem_dän_schpö̀ö̀ter_eersch_han_ich_gmèèrkt_werum_as_d_mueter_	<placeholder>	_und_ich_habe_ihm_dann_später_erst_habe_ich_gemerkt_warum_dass_die_mutter_
_eso_hèèrt_gsii_isch_	<placeholder>	_so_hart_gewesen_ist_
_wil_èèr_so_wäich_gsii_isch_	<placeholder>	_weil_er_so_weich_gewesen_ist_
_aber_dass_isch_für_üs_unersezlich_wüssed_si_son_	<placeholder>	_aber_das_ist_für_uns_unersetzlich_wissen_sie_so_
_eson_en_liebe_vatter_isch_für_üüs_unersezlich_gsii_	<placeholder>	_so_ein_lieber_vater_ist_für_uns_unersetzlich_gewesen_
_er_hät_öis_	<placeholder>	_er_hat_uns_
_ales_gèè_wo_mir_pruucht_händ_	<placeholder>	_alles_gegeben_wo_wir_gebraucht_haben_
_ich_ha_dän_schpö̀ö̀ter_han_ich_dän_chöne_	<placeholder>	_ich_habe_dann_später_habe_ich_dann_können_
_über_das_echli_ewèg_choo_jez_won_ich_verzele_chunts_wider_	<placeholder>	_über_das_ein_klein_weg_kommen_jetzt_wo_ich_verzähle_kommt_es_wieder_
_also_ich_ha_dän_ich_ha_dän_lang_lang_glitten_under_dèm_	<placeholder>	_also_ich_habe_dann_ich_habe_dann_lange_lange_gelitten_unter_dem_
_under_dèm_tood_vo_mim_vatter_und_	<placeholder>	_unter_dem_tod_von_meinem_vater_und_
_mus_aso_	<placeholder>	_muss_also_
_ich_ha_lang_lang_han_ich_	<placeholder>	_ich_habe_lange_lange_habe_ich_
_immer_min_maa_mit_em_vatter_vergliche_de_	<placeholder>	_immer_meinen_mann_mit_dem_vater_verglichen_der_
_was_ja_nöd_richtig_gsii_isch_	<placeholder>	_was_ja_nicht_richtig_gewesen_ist_
_und_ales_was_èèr_nöd_gmacht_hät_wi_de_vatter_isch_falsch_gsii_oder_es_isch_äifech_	<placeholder>	_und_alles_was_er_nicht_gemacht_hat_wie_der_vater_ist_falsch_gewesen_oder_es_ist_einfach_
_isch_äifech_verukt_gsi_	<placeholder>	_ist_einfach_verrückt_gewesen_
_aber_miin_vatter_isch_dän_also_gschtoorbe_und_dän_isch_es_	<placeholder>	_aber_mein_vater_ist_dann_also_gestorben_und_dann_ist_es_
_nünze_föifeviirzgi_woorde_	<placeholder>	_neunzehn_fünfundvierzig_geworden_
_dän_vo_mim_brüeder_isch_immer_poscht_cho_zimmlich_vil_poscht_isch_choo_vo_mim_brüeder_	<placeholder>	_dann_von_meinem_bruder_ist_immer_post_gekommen_ziemlich_viel_post_ist_gekommen_von_meinem_bruder_
_wän_ich_jez_gsee_son_es_bündel_	<placeholder>	_wenn_ich_jetzt_sehe_so_ein_bündel_
_und_ich_setti_d_nase_buzze_	<placeholder>	_und_ich_sollte_die_nase_putzen_
_jaa_dèè_han_ich_irgendwoo_han_ich_dèè_ä_gfunden_emaal_	<placeholder>	_ja_den_habe_ich_irgendwo_habe_ich_den_auch_gefunden_einmal_
_nachdèm_ich_s_huus_gruumt_han_	<placeholder>	_nachdem_ich_das_haus_geräumt_habe_
_und_deet_drin_isch_dän_choo_èèr_seig_ebe_bimene_puur_gsii_	<placeholder>	_und_dort_darin_ist_dann_gekommen_er_sei_eben_bei_einem_bauer_gewesen_
_und_da_mag_ich_mich_erinere_z_hèèrlibèèrg_bimene_puur_isch_èèr_gsii_	<placeholder>	_und_da_mag_ich_mich_erinnern_zu_herrliberg_bei_einem_bauer_ist_er_gewesen_
_äifach_zum_de_zwüschetruum_vo_de_schuel_und_de_leerschtel_	<placeholder>	_einfach_zum_den_zwischenraum_von_der_schule_und_der_lehrstelle_
_uusfüle_	<placeholder>	_ausfüllen_
_hämer_gsäit_schtat_das_er_ume_	<placeholder>	_haben_wir_gesagt_statt_dass_er_umhin_
_umelungeret_oder_ez_schiked_mer_en_deet_hère_	<placeholder>	_umhinlungert_oder_jetzt_schicken_wir_ihn_dort_herhin_
_und_	<placeholder>	_und_
_das_isch_dän_de_gmäindspresidänt_gsii_vo_deet_	<placeholder>	_das_ist_dann_der_gemeindepräsident_gewesen_von_dort_
_und_dèè_heigi_es_zügnis_über_min_brüeder_abggèè_	<placeholder>	_und_der_habe_ein_zeugnis_über_meinen_bruder_abgegeben_
_er_heig_sin_ganze_	<placeholder>	_er_habe_seinen_ganzen_
_loo_	<placeholder>	_lohn_
_heig_èèr_für_schläkereie_verchlöpft_	<placeholder>	_habe_er_für_schleckereien_verklopft_
_und_jez_münd_si_nu_na_frö̀ö̀ge_wivil_loo_as_es_gsii_isch_zää_franke_hät_er_ghaa_im_monet_	<placeholder>	_und_jetzt_müssen_sie_nur_noch_fragen_wie_viel_lohn_dass_es_gewesen_ist_zehn_franken_hat_er_gehabt_im_monat_
_und_èèr_hät_halt_schläkereie_gchäufft_wil_	<placeholder>	_und_er_hat_halt_schleckereien_gekauft_weil_
_mir_händ_das_nöd_känt_dehäim_und_ich_mag_mi_erinnere_wämer_	<placeholder>	_wir_haben_das_nicht_gekannt_daheim_und_ich_mag_mich_erinnern_wenn_man_
_wämmer_dän_gält_hät_oder_isch_das_jez_soo_öppis_furchpaars_	<placeholder>	_wenn_man_dann_geld_hat_oder_ist_das_jetzt_so_etwas_furchtbares_
_er_heig_sin_ganze_loo_mit_schläkereie_	<placeholder>	_er_habe_seinen_ganzen_lohn_mit_schleckereien_
_verbuzt_	<placeholder>	_verputzt_
_und_drum_heiged_si_	<placeholder>	_und_darum_haben_sie_
_heiged_heig_er_kä_guets_zügnis_chöne_gèè_für_min_brüeder_	<placeholder>	_haben_habe_er_kein_gutes_zeugnis_können_geben_für_meinen_bruder_
_de_puur_gsii_dè_hetti_chöne_dè_hetti_chönen_umbringe_du_dass_säg_ich_ine_	<placeholder>	_der_bauer_gewesen_den_hätte_ich_können_den_hätte_ich_können_umbringen_du_das_sage_ich_ihnen_
_jaa_wil_irgend_en_brief_isch_daa_	<placeholder>	_ja_weil_irgend_ein_brief_ist_da_
_isch_daa_choo_wel_es_hät_warschindli_sinds_die_landolt_gsii_	<placeholder>	_ist_da_gekommen_weil_es_hat_wahrscheinlich_sind_es_die_landolt_gewesen_
_wo_das_nöd_händ_chöne_begriiffe_wel_die_händ_öisi_familien_ebe_gèèrn_ghaa_und_gschezt_oder_	<placeholder>	_wo_das_nicht_haben_können_begreifen_weil_die_haben_unsere_familie_eben_gern_gehabt_und_geschätzt_oder_
_und_uf_al_fäl_isch_daas_de_grund_gsii_wel_min_brüeder_z_eersch_müesi_s_gäld_verdiene_also_chöne_verdiene_	<placeholder>	_und_auf_alle_fälle_ist_das_der_grund_gewesen_weil_mein_bruder_zu_erst_müsse_das_geld_verdienen_also_können_verdienen_
_bevor_èèr_iipürgeret_	<placeholder>	_bevor_er_eingebürgert_
_sottige_chabis_händ_die_gmacht_wüssed_si_	<placeholder>	_sottigen_kabis_haben_die_gemacht_wissen_sie_
_also_hüt_cha_me_das_scho_gaar_nüme_verschtaa_	<placeholder>	_also_heute_kann_man_das_schon_gar_nicht_mehr_verstehen_
_vilicht_doo_isch_das_naa_	<placeholder>	_vielleicht_da_ist_das_noch_
_halt_	<placeholder>	_halt_
_furchpaar_gsii_wä_me_zää_franke_verbuzt_hät_	<placeholder>	_furchtbar_gewesen_wenn_man_zehn_franken_verputzt_hat_
_das_isch_warschindli_doozmaal_	<placeholder>	_das_ist_wahrscheinlich_dazumal_
_isch_das_äifach_s_isch_ales_andersch_gsii_	<placeholder>	_ist_das_einfach_es_ist_alles_anders_gewesen_
_isch_nöd_di_guet_alt_ziit_gsii_säg_ich_immer_	<placeholder>	_ist_nicht_die_gute_alte_zeit_gewesen_sage_ich_immer_
_s_schtimt_gaar_nööd_	<placeholder>	_es_stimmt_gar_nicht_
_was_daa_vili_lüüt_säged_es_isch_nöd_e_gueti_alti_ziit_gsii_	<placeholder>	_was_da_viele_leute_sagen_es_ist_nicht_eine_gute_alte_zeit_gewesen_
_es_händ_e_paar_guet_gläbt_und_und_seer_vili_händ_	<placeholder>	_es_haben_ein_paar_gut_gelebt_und_und_sehr_viele_haben_
_händ_glitte_	<placeholder>	_haben_gelitten_
_i_de_i_de_alte_guete_sogenannte_guete_ziit_	<placeholder>	_in_der_in_der_alten_guten_sogenannten_guten_zeit_
_ja_ebe_	<placeholder>	_ja_eben_
_das_isch_also_das_das_han_ich_dän_emal_aber_ich_ha_dè_brief_nööd_	<placeholder>	_das_ist_also_das_das_habe_ich_dann_einmal_aber_ich_habe_den_brief_nicht_
_aber_ich_mag_mi_erinnere_	<placeholder>	_aber_ich_mag_mich_erinnern_
_das_mir_dän_na_mee_entsezt_gsi_sind_womer_das_	<placeholder>	_dass_wir_dann_noch_mehr_entsetzt_gewesen_sind_wo_wir_das_
_gwüsst_händ_das_das_der_äinzig_grund_gsi_isch_	<placeholder>	_gewusst_haben_dass_das_der_einzige_grund_gewesen_ist_
_und_er_isch_natürli_er_hät_müe_ghaa_i_de_schuel_	<placeholder>	_und_er_ist_natürlich_er_hat_müssen_gehen_in_der_schule_
_er_isch_scho_rachitisch_gsii_als_chliine_söigling_er_isch_en_chränkliche_gsii_	<placeholder>	_er_ist_schon_rachitisch_gewesen_als_kleiner_säugling_er_ist_ein_kränklicher_gewesen_
_und_es_mueterbüebli_	<placeholder>	_und_ein_mutterbüblein_
_mini_mueter_	<placeholder>	_meine_mutter_
_er_isch_ä_schpö̀ö̀ter_	<placeholder>	_er_ist_auch_später_
_er_isch_schpö̀ö̀ter_alkohooliker_woorde_	<placeholder>	_er_ist_später_alkoholiker_geworden_
_und_das_isch_de_mueterkompleggs_waarschindli_gsii_won_èèr_	<placeholder>	_und_das_ist_der_mutterkomplex_wahrscheinlich_gewesen_wo_er_
_und_äu_de_chrieg_won_èèr_äifach_nöd_hät_chöne_draa_gsund_nüme_hät_chöne_gsund_wèèrde_	<placeholder>	_und_auch_der_krieg_wo_er_einfach_nicht_hat_können_daran_gesund_nicht_mehr_hat_können_gesund_werden_
_jaa_s_isch_dän_soo_gsii_am_	<placeholder>	_ja_es_ist_dann_so_gewesen_am_
_am_im_säch_föifeviirzgi_häm_mir_na_en_brief_übercho_vomene_	<placeholder>	_am_im_sechs_fünfundvierzig_haben_wir_noch_einen_brief_übergekommen_von_einem_
_koleeg_	<placeholder>	_kollegen_
_wo_	<placeholder>	_wo_
_wo_öis_gschribe_hät_	<placeholder>	_wo_uns_geschrieben_hat_
_de_hans_rees_heigi_	<placeholder>	_der_hans_rees_habe_
_im_uufggèè_er_seli_öis_mittäile_mir_müesed_kä_soorge_haa_	<placeholder>	_ihm_aufgegeben_er_solle_uns_mitteilen_wir_müssen_keine_sorgen_haben_
_er_ém_göngis_guet_	<placeholder>	_er_ihm_gehe_es_gut_
_er_chöni_nu_nööd_schriibe_momäntaan_	<placeholder>	_er_könne_nur_nicht_schreiben_momentan_
_und_dän_sim_mir_händ_mir_händ_scho_gmäint_er_seig_gfale_	<placeholder>	_und_dann_sind_wir_haben_wir_haben_schon_gemeint_er_sei_gefallen_
_das_isch_ja_so_gräuehaft_gsii_	<placeholder>	_das_ist_ja_so_grauenhaft_gewesen_
_a_dère_er_isch_dän_wider_i_der_oschtfront_gsii_	<placeholder>	_an_der_er_ist_dann_wieder_in_der_ostfront_gewesen_
_er_hät_also_	<placeholder>	_er_hat_also_
_immer_glük_gha_das_han_ich_im_hani_ja_scho_	<placeholder>	_immer_glück_gehabt_das_habe_ich_ihm_habe_ich_ja_schon_
_schomal_gsäit_	<placeholder>	_schon_einmal_gesagt_
_er_hät_glük_ghaa_er_isch_immer_wider_verwundet_und_wider_chrank_gsii_und_wider_müese_zur_erholig_	<placeholder>	_er_hat_glück_gehabt_er_ist_immer_wieder_verwundet_und_wieder_krank_gewesen_und_wieder_müssen_zur_erholung_
_gottloob_	<placeholder>	_gottlob_
_susch_het_èèrs_ja_nöd_überläbt_	<placeholder>	_sonst_hätte_er_es_ja_nicht_überlebt_
_und_dän_isch_er_wider_a_der_oschtfront_gsii_i_dène_schlimmschte_ziite_wos_dän_	<placeholder>	_und_dann_ist_er_wieder_an_der_ostfront_gewesen_in_denen_schlimmsten_zeiten_wo_sie_dann_
_zrugg_händ_müese_	<placeholder>	_zurück_haben_müssen_
_und_dän_hät_èr_nöd_chöne_schriibe_da_isch_klaar_	<placeholder>	_und_dann_hat_er_nicht_können_schreiben_das_ist_klar_
_doo_	<placeholder>	_da_
_und_hät_waarschindli_äim_gsäit_tue_du_minen_eltere_daas_und_das_schriibe_	<placeholder>	_und_hat_wahrscheinlich_einem_gesagt_tue_du_meinen_eltern_das_und_das_schreiben_
_das_hani_däne_hüt_na_gfunde_	<placeholder>	_das_habe_ich_dann_heute_noch_gefunden_
_daa_dèè_die_notiz_	<placeholder>	_da_den_die_notiz_
_und_	<placeholder>	_und_
_und_dän_händ_miir_händ_also_gwüsst_er_èèr_läbt_na_	<placeholder>	_und_dann_haben_wir_haben_also_gewusst_er_er_lebt_noch_
_und_dän_sim_mir_da_öiseren_aarbet_naa_mini_schwöschter_und_ich_z_aabig_	<placeholder>	_und_dann_sind_wir_da_unserer_arbeit_nach_meine_schwester_und_ich_zu_abend_
_emal_in_sächsiachtzuug_iigschtigen_im_haupbaanhof_und_da_chunt_	<placeholder>	_einmal_in_den_sechs-acht-zug_eingestiegen_im_hauptbahnhof_und_da_kommt_
_chunt_eson_en_	<placeholder>	_kommt_so_ein_
_maa_ine_mit_esoo_koomische_chläider_eso_	<placeholder>	_mann_inhin_mit_so_komischen_kleidern_so_
_er_isch_so_hät_so_längeri_	<placeholder>	_er_ist_so_hat_so_längere_
_chürzeri_èèrm_ghaa_und_d_hose_sind_nu_bis_da_hère_so_hoochwasser_	<placeholder>	_kürzere_arme_gehabt_und_die_hosen_sind_nur_bis_da_herhin_so_hochwasser_
_und_ganz_und_glattrasiirt_das_isch_doo_ä_no_öppis_psunders_gsii_	<placeholder>	_und_ganz_und_glattrasiert_das_ist_da_auch_noch_etwas_besonderes_gewesen_
_und_dän_	<placeholder>	_und_dann_
_han_ich_gsee_das_isch_öise_brüeder_	<placeholder>	_habe_ich_gesehen_das_ist_unser_bruder_
_da_miir_händ_schiir_en_hèèrzschlaag_überchoo_	<placeholder>	_da_wir_haben_schier_einen_herzschlag_übergekommen_
_gsäit_	<placeholder>	_gesagt_
_jesses_bisch_es_duu_hènnis_	<placeholder>	_jesses_bist_es_du_hennes_
_ja_du_bisch_es_und_und_natüürlich_e_begrüessig_ggèè_	<placeholder>	_ja_du_bist_es_und_und_natürlich_eine_begrüssung_gegeben_
_und_dän_hät_er_gsäit_ja_und_hät_hät_dèè_gschwö̀ö̀belet_dèè_hät_nüme_nüme_züritüütsch_gredt_	<placeholder>	_und_dann_hat_er_gesagt_ja_und_hat_hat_der_geschwäbelt_der_hat_nicht_mehr_nicht_mehr_zürichdeutsch_geredet_
_dä_hät_dèè_gsäit_jaa_ja_aso_uf_	<placeholder>	_dann_hat_der_gesagt_ja_ja_also_auf_
_richtig_gschwö̀ö̀belet_hät_	<placeholder>	_richtig_geschwäbelt_hat_
_hät_er_gsäit_jaa_er_seigi_	<placeholder>	_hat_er_gesagt_ja_er_sei_
_er_seigi_scho_lang_wider_in_in_	<placeholder>	_er_sei_schon_lange_wieder_in_in_
_weehinge_bi_dène_	<placeholder>	_wehingen_bei_denen_
_wiit_us_verwandte_won_èèr_konformandegwand_hät_abgläit_hät_won_èèr_usen_isch_	<placeholder>	_weit_aussen_verwandten_wo_er_konfirmandengewand_hat_abgelegt_hat_wo_er_aushin_ist_
_und_hät_dän_das_wider_deete_chönen_aalegen_oder_	<placeholder>	_und_hat_dann_das_wieder_dort_können_anlegen_oder_
_wi_chunsch_dän_du_uf_das_weeinge_zrugg_	<placeholder>	_wie_kommst_denn_du_auf_das_wehingen_zurück_
_und_dän_ja_èr_seig_äifech_i_de_halbinsel_kriim_seig_èèr_	<placeholder>	_und_dann_ja_er_sei_einfach_in_der_halbinsel_krim_sei_er_
_gfange_gno_woorde_vo_de_russe_	<placeholder>	_gefangen_genommen_worden_von_den_russen_
_und_das_isch_i_de_noordsee_oben_ich_	<placeholder>	_und_das_ist_in_der_nordsee_oben_ich_
_wäiss_nöd_genäu_woo_aber_i_de_	<placeholder>	_weiss_nicht_genau_wo_aber_in_der_
_noordsee_oben_isch_das_	<placeholder>	_nordsee_oben_ist_das_
_son_e_halbinsel_wo_füreluegt_	<placeholder>	_so_eine_halbinsel_wo_fürhinlugt_
_mir_händ_doo_na_glueget_im_altas_	<placeholder>	_wir_haben_da_noch_gelugt_im_atlas_
_und_dän_	<placeholder>	_und_dann_
_und_dän_seig_èèr_aber_dène_druus_	<placeholder>	_und_dann_sei_er_aber_denen_daraus_
_das_seig_äin_durenand_gsi_	<placeholder>	_das_sei_ein_durcheinander_gewesen_
_seig_èèr_dène_druus_	<placeholder>	_sei_er_denen_daraus_
_und_dän_seig_na_s_letschti_schiff_seig_mit_	<placeholder>	_und_dann_sei_noch_das_letzte_schiff_sei_mit_
_mit_mit_tüütsche_seigi_na_deete_abfgaare_	<placeholder>	_mit_mit_deutschen_sei_noch_dort_abgefahren_
_i_a_dère_halbinsel_kriim_	<placeholder>	_in_an_der_halbinsel_krim_
_und_da_seiged_halt_nu_na_fräuen_und_chind_seiged_uf_das_schiff_choo_	<placeholder>	_und_da_seien_halt_nur_noch_frauen_und_kinder_seien_auf_das_schiff_gekommen_
_und_si_heiged_müese_	<placeholder>	_und_sie_haben_müssen_
_zrugg_	<placeholder>	_zurück_
_das_seig_hèèrt_gsii_	<placeholder>	_das_sei_hart_gewesen_
_und_de_dää_robèrt_wo_äbe_i_de_schwiiz_e_paar_jaar_i_de_schteu_gsii_isch_	<placeholder>	_und_dann_der_robert_wo_eben_in_der_schweiz_ein_paar_jahre_in_der_stelle_gewesen_ist_
_dä_het_gsait_äär_haig_grad_miessen_	<placeholder>	_der_hat_gesagt_er_habe_gerade_müssen_
_äär_het_nid_miesse_iiruke_aber_go_schaffe_	<placeholder>	_er_hat_nicht_müssen_einrücken_aber_gan_schaffen_
_i_d_induschtrii_chriegsmatriaal_mache_haig_er_miesse_	<placeholder>	_in_die_industrie_kriegsmaterial_machen_habe_er_müssen_
_de_haig_er_nid_miesse_iiruke_defir_het_er_do_miesse_	<placeholder>	_dann_habe_er_nicht_müssen_einrücken_dafür_hat_er_da_müssen_
_aso_nachher_woos_fèrtig_gsii_isch_	<placeholder>	_also_nachher_wo_es_fertig_gewesen_ist_
_het_äär_òü_miesse_hälffe_die_die_liiche_	<placeholder>	_hat_er_auch_müssen_helfen_die_die_leichen_
_uif_d_wäägen_uifegheijen_und_furtfüeren_	<placeholder>	_auf_die_wagen_aufhingeheien_und_fortführen_
_wil_er_e_kain_militäärdienscht_dùe_het_	<placeholder>	_weil_er_e_keinen_militärdienst_da_hat_
_er_het_do_miesse_i_d_induschtrii_go_goge_schaffen_und_nachher_	<placeholder>	_er_hat_da_müssen_in_die_industrie_gan_gan_schaffen_und_nachher_
_de_s_eerscht_won_er_gmacht_haig_	<placeholder>	_dann_das_erste_wo_er_gemacht_habe_
_haig_er_dehaimen_im_gaarte_sis_welo_iigmuiret_	<placeholder>	_habe_er_daheim_im_garten_sein_velo_eingemauert_
_a_a_a_der_annere_wand_sis_schwiizer_welo_	<placeholder>	_an_an_an_der_an_einer_wand_sein_schweizer_velo_
